-0.98,1.27,0.83,-81.42,-77.64,-153.08
-0.96,0.98,0.73,-106.57,-130.98,-205.32
-0.90,0.41,1.05,-89.36,-145.39,-235.05
-1.02,-0.21,1.33,-36.56,-129.94,-221.19
-1.05,-0.59,1.80,-110.84,-120.67,-157.78
-1.00,-0.63,2.26,-63.96,-46.81,-84.11
-0.99,-0.33,1.98,-61.28,42.48,-34.42
-0.92,0.09,1.54,-95.09,78.00,-13.55
-0.88,0.40,1.32,-75.01,73.24,-23.74
-0.90,0.43,1.29,-68.42,58.90,-51.70
-0.94,0.19,1.45,-76.23,60.30,-70.56
-0.98,-0.10,1.67,-85.88,83.13,-69.76
-0.99,-0.32,1.81,-58.04,118.35,-57.07
-0.97,-0.45,1.72,-76.97,165.10,-33.81
-0.93,-0.39,1.24,-42.79,191.89,-7.75
-0.89,-0.24,0.70,-46.94,172.24,4.52
-0.90,-0.18,0.56,-53.83,129.94,9.03
-0.90,-0.17,0.71,-50.42,104.06,10.01
-0.88,-0.21,0.93,-42.24,100.34,7.20
-0.84,-0.25,1.10,-24.96,114.81,10.62
-0.74,-0.18,1.21,11.41,142.21,15.44
-0.75,-0.10,1.20,48.77,173.95,9.52
-0.74,-0.09,1.04,89.11,196.90,0.55
-0.64,0.03,0.75,102.72,203.98,-7.51
-0.56,0.17,0.42,87.40,185.49,-23.62
-0.49,0.24,0.04,55.60,145.81,-34.91
-0.63,0.28,-0.30,-82.52,92.47,-57.86
-1.68,-0.21,-0.30,-165.22,24.23,-65.00
-2.08,-0.33,0.46,-131.84,7.63,8.85
-1.07,0.26,1.14,-108.34,84.05,39.79
-0.50,0.48,0.75,-76.78,150.09,13.00
-0.43,0.23,-0.01,-42.11,142.70,-31.43
-0.42,-0.24,-0.25,-13.73,81.85,-32.78
-0.38,-0.55,0.18,-2.26,47.55,-9.09
-0.36,-0.48,0.48,-5.49,74.71,20.14
-0.31,-0.22,0.20,7.75,108.76,29.17
-0.23,-0.16,-0.40,18.80,91.37,24.54
-0.17,-0.20,-0.79,19.35,28.32,31.13
-0.11,-0.14,-0.65,18.01,-20.63,40.71
-0.08,-0.00,-0.51,25.70,-21.67,40.04
-0.01,0.04,-0.65,24.96,-45.17,31.07
0.07,-0.08,-0.66,21.12,-73.61,35.52
0.15,0.01,-0.70,20.08,-83.19,47.00
0.26,0.06,-0.80,11.11,-120.97,33.39
0.33,-0.24,-0.61,-1.34,-151.79,39.31
0.43,-0.33,-0.46,-6.04,-156.92,61.40
0.55,-0.21,-0.52,-7.32,-170.29,62.99
0.64,-0.26,-0.58,-6.16,-188.90,70.50
0.77,-0.25,-0.64,-11.60,-216.06,84.11
0.83,-0.21,-0.56,-19.53,-260.01,91.06
0.76,-0.17,-0.22,-21.18,-289.86,102.05
0.63,-0.16,0.13,-23.93,-287.48,110.90
0.49,-0.17,0.28,-31.86,-273.93,133.18
0.43,-0.05,0.31,-36.74,-267.94,141.91
0.35,0.11,0.42,-30.94,-272.34,126.65
0.18,0.23,0.73,-16.30,-271.55,100.40
0.00,0.24,1.10,0.00,-251.34,78.55
-0.16,0.20,1.35,3.17,-230.16,73.24
-0.35,0.28,1.58,-7.51,-215.09,75.74
-0.53,0.45,1.74,-22.95,-205.32,78.92
-0.63,0.67,1.88,-34.55,-203.43,80.44
-0.67,0.83,2.07,-49.19,-198.85,57.50
-0.71,0.76,2.34,-56.15,-186.52,12.82
-0.76,0.50,2.51,-57.80,-166.69,-22.95
-0.87,0.00,2.68,-60.91,-145.39,-8.85
-0.90,-0.11,2.78,-58.96,-126.22,60.36
-0.86,0.52,2.87,-63.48,-126.04,69.95
-0.87,0.81,3.12,-66.53,-91.37,12.33
-0.87,0.60,3.21,-66.96,-44.49,-28.20
-0.85,0.39,3.20,-69.52,3.60,-58.90
-0.81,0.12,3.10,-72.14,46.88,-70.98
-0.77,-0.09,2.91,-66.59,73.30,-61.83
-0.78,-0.03,2.79,-64.45,86.91,-56.15
-0.77,0.13,2.67,-62.38,107.79,-70.92
-0.77,0.07,2.56,-56.03,120.97,-91.67
-0.74,-0.11,2.46,-52.43,149.35,-93.02
-0.68,-0.22,2.19,-53.53,174.80,-87.04
-0.63,-0.27,1.91,-46.39,185.30,-82.40
-0.59,-0.25,1.75,-37.90,198.79,-83.98
-0.54,-0.23,1.57,-30.15,206.30,-93.08
-0.10,-0.02,1.66,-2.14,218.14,-115.66
-0.18,-0.06,1.38,26.79,247.56,-172.67
-0.73,-0.73,0.73,7.75,223.63,-158.08
-0.59,-1.02,0.65,-23.19,182.86,-55.79
-0.32,-0.47,1.21,-39.73,213.20,2.14
-0.17,-0.01,0.51,-64.09,251.83,-22.64
0.04,-0.19,-0.15,-33.69,104.49,-46.08
-0.25,-0.58,0.39,-8.12,57.43,-11.54
-0.48,-0.38,0.42,9.52,53.04,46.02
-0.20,-0.06,0.39,24.90,50.96,43.09
-0.12,-0.20,0.31,25.70,60.49,45.04
-0.09,-0.22,0.12,23.38,67.32,65.19
-0.06,-0.06,-0.11,22.89,59.45,66.16
-0.04,0.01,-0.25,24.29,45.90,47.24
-0.04,-0.03,-0.30,23.38,32.59,30.52
-0.06,-0.05,-0.29,21.06,23.80,21.06
-0.08,-0.07,-0.24,20.39,24.35,15.87
-0.10,-0.09,-0.22,19.35,32.96,17.27
-0.10,0.01,-0.31,18.80,38.82,24.41
-0.08,0.12,-0.37,17.58,21.61,11.90
-0.07,0.06,-0.30,22.64,15.87,12.76
-0.04,0.04,-0.35,29.36,17.58,22.58
-0.02,0.09,-0.49,37.48,2.32,21.67
-0.02,0.10,-0.51,40.28,-16.91,22.77
0.00,0.12,-0.53,38.33,-29.54,19.47
0.02,0.09,-0.49,34.55,-47.79,14.95
0.02,0.04,-0.55,24.54,-56.21,21.85
0.08,0.10,-0.69,15.32,-98.82,24.84
0.11,0.15,-0.55,10.99,-134.34,18.19
0.10,0.13,-0.37,7.93,-144.53,14.22
0.11,0.11,-0.32,6.53,-150.33,11.47
0.13,0.10,-0.30,4.33,-157.53,9.09
0.15,0.04,-0.32,1.65,-170.47,0.73
0.16,-0.10,-0.26,4.70,-196.59,-2.87
0.15,-0.22,-0.05,15.01,-212.59,0.24
0.18,-0.31,0.17,29.97,-214.78,9.16
0.17,-0.30,0.38,44.62,-220.95,23.86
0.13,-0.20,0.68,50.84,-224.98,33.81
0.08,-0.06,1.00,54.08,-220.21,40.16
-0.00,0.12,1.32,53.59,-211.18,42.54
-0.10,0.29,1.69,46.94,-198.24,38.70
-0.18,0.36,2.01,33.69,-177.49,32.23
-0.27,0.37,2.29,18.25,-156.43,26.98
-0.38,0.40,2.49,5.25,-136.78,18.62
-0.45,0.39,2.61,7.02,-133.18,2.69
-0.53,0.29,2.78,16.97,-133.24,-0.67
-0.60,0.27,3.09,14.65,-118.84,-5.80
-0.66,0.25,3.15,10.50,-86.36,-0.85
-0.66,0.26,3.12,8.91,-73.30,2.20
-0.66,0.26,3.26,1.71,-44.92,-5.55
-0.68,0.21,3.26,-7.69,-15.81,-9.89
-0.68,0.22,3.22,-12.51,19.10,-20.32
-0.69,0.18,3.12,-16.91,49.01,-29.11
-0.67,0.24,2.99,-23.56,73.18,-39.12
-0.61,0.22,2.89,-29.24,93.44,-55.18
-0.53,0.11,2.68,-34.61,117.92,-57.37
-0.45,0.06,2.46,-33.69,132.20,-63.29
-0.38,0.03,2.32,-34.18,156.56,-72.81
-0.31,-0.02,2.07,-36.01,178.10,-87.04
-0.27,-0.16,1.89,-35.10,187.01,-93.02
-0.25,-0.27,1.72,-36.87,203.00,-77.15
-0.23,-0.24,1.49,-31.80,201.72,-64.64
-0.22,-0.18,1.37,-23.86,200.38,-62.93
-0.23,-0.18,1.30,-22.16,202.15,-63.72
-0.22,-0.18,1.15,-21.85,200.50,-55.36
-0.12,0.00,1.24,-23.74,190.73,-44.31
-0.16,0.01,0.93,-34.00,239.32,-84.84
-0.25,-0.31,0.55,-23.38,188.23,-65.67
-0.21,-0.37,0.49,-21.55,160.10,-22.58
-0.18,-0.23,0.35,-3.60,121.40,-1.04
-0.16,-0.17,0.44,-2.38,100.10,14.65
-0.15,-0.07,0.47,-8.85,107.42,13.67
-0.14,-0.03,0.36,-12.63,117.61,4.64
-0.13,-0.00,0.24,-12.94,116.82,-0.24
-0.13,-0.01,0.12,-12.08,115.66,-6.71
-0.12,-0.09,-0.04,-8.42,104.37,-3.23
-0.10,-0.13,-0.13,-5.07,90.88,3.23
-0.09,-0.14,-0.18,-3.36,81.36,6.53
-0.09,-0.14,-0.22,-3.54,74.46,9.03
-0.10,-0.11,-0.27,-3.72,68.12,11.17
-0.14,-0.08,-0.34,-0.67,60.00,10.86
-0.16,-0.05,-0.42,3.48,45.10,14.89
-0.15,-0.05,-0.49,4.52,26.12,19.17
-0.16,-0.04,-0.55,4.76,7.63,25.27
-0.14,0.02,-0.55,7.69,-14.89,28.93
-0.12,0.08,-0.47,5.37,-27.95,27.40
-0.12,0.11,-0.45,3.30,-35.40,23.80
-0.11,0.09,-0.45,2.99,-48.16,22.83
-0.09,0.05,-0.45,1.40,-54.50,21.79
-0.07,0.02,-0.46,2.69,-65.19,22.09
-0.06,0.03,-0.44,2.44,-75.07,19.84
-0.05,0.02,-0.41,2.01,-85.94,17.27
-0.04,0.01,-0.38,-1.71,-98.27,16.42
-0.04,-0.01,-0.29,-5.19,-112.18,15.99
-0.04,-0.01,-0.20,-9.40,-121.58,18.19
-0.04,0.05,-0.12,-9.46,-133.24,19.90
-0.04,0.13,-0.03,-7.57,-137.21,12.33
-0.04,0.14,0.03,-6.65,-145.94,4.58
-0.01,0.00,0.11,-2.38,-154.54,-2.20
0.02,-0.21,0.21,5.13,-165.89,1.40
0.03,-0.26,0.38,7.63,-179.44,12.70
0.01,-0.16,0.62,8.30,-186.28,17.76
-0.01,-0.09,0.82,15.93,-185.18,21.85
-0.02,-0.05,0.92,25.76,-184.33,25.33
-0.06,-0.02,1.09,28.56,-189.03,24.05
-0.10,0.03,1.33,26.79,-185.12,22.28
-0.14,0.09,1.51,29.79,-178.34,18.92
-0.19,0.12,1.66,27.28,-172.61,13.85
-0.23,0.10,1.83,23.93,-161.87,6.65
-0.25,0.02,1.97,23.13,-149.84,1.71
-0.32,-0.01,2.07,31.01,-144.23,7.75
-0.38,0.09,2.23,15.93,-137.15,7.51
-0.38,0.12,2.42,8.24,-125.55,3.78
-0.49,0.12,2.44,31.43,-117.80,10.56
-0.55,0.26,2.66,-4.82,-103.64,8.36
-0.55,0.26,2.86,-19.84,-66.89,-8.06
-0.60,0.11,2.84,-18.80,-45.35,-7.93
-0.61,0.09,2.88,-14.95,-21.79,-10.25
-0.64,0.06,2.91,-16.60,-4.76,-8.54
-0.65,0.15,2.87,0.49,14.47,0.55
-0.66,0.27,2.94,-1.83,34.55,-17.52
-0.67,0.22,2.93,-21.61,75.20,-31.80
-0.64,0.16,2.65,-27.22,92.71,-38.33
-0.57,0.10,2.49,-31.74,103.76,-40.89
-0.48,0.01,2.34,-33.57,116.64,-44.80
-0.37,-0.02,2.23,-30.46,132.81,-47.79
-0.24,0.07,2.07,-3.48,152.77,-76.48
-0.20,-0.16,1.89,2.87,168.09,-103.45
-0.21,-0.45,1.70,-4.82,178.53,-83.07
-0.18,-0.37,1.55,-5.62,179.32,-69.76
-0.16,-0.27,1.51,-9.40,189.88,-66.89
-0.14,-0.09,1.42,-18.49,204.59,-72.88
-0.05,0.35,1.50,-11.90,230.10,-119.08
0.00,0.42,1.39,12.63,283.57,-204.90
0.15,0.32,1.50,-1.34,363.28,-280.76
-0.04,-0.64,0.72,-23.80,419.01,-284.73
-0.33,-1.52,-0.30,-94.85,263.06,-90.58
-0.25,-0.75,0.12,-86.00,133.00,19.84
-0.29,-0.20,0.50,-53.65,110.84,25.76
-0.30,-0.17,0.48,-40.28,95.89,31.43
-0.28,-0.18,0.33,-17.46,59.75,44.92
-0.29,-0.14,0.47,2.62,45.53,53.65
-0.27,-0.12,0.51,3.78,74.52,52.49
-0.30,-0.17,0.16,7.63,69.58,53.59
-0.31,-0.23,0.02,16.30,39.79,65.37
-0.26,-0.20,0.09,5.62,28.75,77.64
-0.23,-0.08,0.15,-1.28,30.52,75.44
-0.22,-0.02,0.15,-4.39,38.02,69.15
-0.23,0.02,0.06,-10.01,41.69,66.10
-0.24,0.05,0.01,-8.36,39.61,59.69
-0.27,0.05,-0.06,-8.30,38.57,57.25
-0.27,-0.03,-0.11,-3.42,20.75,64.21
-0.25,-0.04,-0.10,-3.72,17.15,82.15
-0.22,-0.02,-0.14,-6.65,11.41,82.76
-0.18,-0.27,-0.29,-8.67,0.12,106.20
-0.15,-0.27,-0.45,-10.62,-26.25,148.93
-0.12,0.02,-0.43,-11.47,-47.00,151.43
-0.09,0.19,-0.40,-17.21,-47.55,127.99
-0.09,0.31,-0.43,-27.16,-39.86,75.68
-0.11,0.03,-0.55,-26.37,-50.60,37.60
-0.09,-0.20,-0.54,-23.25,-85.39,50.48
-0.10,-0.13,-0.36,-21.91,-91.55,51.03
-0.12,-0.12,-0.28,-20.63,-95.64,59.02
-0.14,-0.02,-0.19,-18.80,-98.21,60.12
-0.18,0.06,-0.13,-15.99,-98.45,54.87
-0.21,0.10,-0.11,-13.00,-101.20,50.84
-0.21,0.10,-0.11,-11.05,-103.33,46.51
-0.18,0.09,-0.15,-10.93,-113.40,43.40
-0.16,0.10,-0.15,-13.06,-128.05,37.96
-0.14,0.07,-0.06,-15.81,-143.92,30.58
-0.12,0.04,0.12,-17.52,-156.31,31.56
-0.10,0.07,0.31,-19.84,-162.66,33.33
-0.08,0.10,0.46,-22.83,-169.07,30.46
-0.07,0.11,0.62,-23.62,-172.97,27.83
-0.05,0.15,0.73,-24.84,-165.77,19.23
-0.03,0.11,0.76,-25.15,-169.25,5.31
-0.02,0.00,0.84,-25.33,-176.88,0.61
-0.03,-0.05,1.03,-26.31,-185.18,0.49
-0.02,-0.09,1.27,-27.59,-185.24,1.40
-0.01,-0.13,1.43,-25.63,-178.41,2.81
-0.02,-0.19,1.54,-20.45,-175.11,4.58
-0.04,-0.19,1.72,-10.31,-168.82,8.79
-0.06,-0.15,1.96,-3.23,-163.82,12.76
-0.14,0.01,2.22,-3.91,-148.74,15.87
-0.24,0.15,2.40,-5.80,-124.76,10.74
-0.30,0.20,2.47,-9.70,-106.51,14.04
-0.35,0.28,2.52,-11.96,-93.51,12.63
-0.38,0.30,2.61,-15.26,-81.24,8.42
-0.42,0.30,2.67,-17.70,-60.73,5.55
-0.45,0.30,2.64,-17.33,-44.43,1.40
-0.48,0.27,2.64,-16.05,-29.91,-0.18
-0.51,0.25,2.65,-14.89,-11.84,-0.67
-0.52,0.29,2.63,-11.72,7.87,-0.24
-0.50,0.37,2.58,-13.67,30.09,-11.47
-0.49,0.35,2.48,-19.04,51.70,-27.40
-0.50,0.31,2.36,-22.71,71.47,-40.04
-0.48,0.21,2.24,-22.77,86.43,-46.69
-0.40,0.12,2.12,-19.84,96.31,-44.98
-0.33,0.04,2.00,-12.94,110.60,-54.81
-0.29,-0.13,1.84,-4.21,120.79,-51.57
-0.24,-0.18,1.69,4.27,126.10,-47.12
-0.20,-0.20,1.52,8.73,131.71,-51.39
-0.20,-0.36,1.35,10.56,125.55,-46.26
-0.21,-0.41,1.30,10.74,114.50,-24.17
-0.22,-0.28,1.35,14.16,112.49,-16.17
-0.23,-0.20,1.35,15.26,117.61,-11.29
-0.24,-0.13,1.30,17.03,123.84,-11.05
-0.24,-0.14,1.23,18.86,131.90,-14.10
-0.24,-0.20,1.09,20.63,136.66,-14.71
-0.26,-0.18,1.03,21.67,139.28,-20.39
-0.25,-0.23,0.86,8.18,144.59,-19.41
-0.28,-0.19,0.79,5.19,125.79,-3.54
-0.33,-0.03,0.82,-3.36,127.32,-5.98
-0.32,-0.04,0.75,0.73,119.02,-7.69
-0.33,-0.03,0.76,2.14,119.38,-8.79
-0.33,-0.01,0.71,3.11,116.76,-10.25
-0.33,0.01,0.68,4.21,114.38,-11.29
-0.32,0.00,0.66,4.76,113.65,-14.71
-0.32,-0.06,0.61,5.13,112.92,-14.59
-0.32,-0.08,0.55,5.19,109.44,-12.45
-0.32,-0.08,0.52,4.64,104.80,-10.86
-0.33,-0.09,0.47,3.72,99.98,-9.22
-0.33,-0.08,0.42,2.93,94.97,-6.59
-0.32,-0.06,0.37,2.01,89.84,-5.43
-0.30,-0.06,0.30,0.00,84.23,-4.21
-0.29,-0.03,0.23,-4.82,76.17,-2.62
-0.29,-0.02,0.17,-10.19,67.44,-2.56
-0.28,-0.04,0.13,-14.10,58.23,-0.73
-0.29,-0.03,0.14,-14.59,50.96,0.49
-0.30,-0.06,0.11,-11.90,46.08,2.69
-0.30,-0.04,0.08,-5.68,36.25,11.72
-0.30,0.03,0.03,-4.03,33.14,11.60
-0.30,0.06,-0.02,-2.38,24.54,14.16
-0.25,0.10,-0.01,1.34,17.46,13.85
-0.25,0.08,-0.10,1.40,21.97,1.65
-0.28,-0.05,-0.26,4.39,7.26,7.45
-0.28,-0.06,-0.26,9.77,-10.07,23.44
-0.28,-0.01,-0.25,9.16,-16.05,25.76
-0.27,-0.07,-0.30,6.71,-27.89,29.11
-0.28,-0.03,-0.27,3.91,-38.94,30.40
-0.65,0.37,0.07,25.57,-49.26,18.62
-0.33,0.21,-0.05,26.06,-20.20,-31.80
-0.01,-0.25,-0.59,2.99,-55.05,2.44
-0.33,-0.00,-0.34,20.69,-102.84,26.12
-0.30,0.24,0.00,10.74,-97.29,19.04
-0.28,0.21,-0.04,2.38,-98.14,11.41
-0.22,0.17,-0.09,3.17,-109.92,10.25
-0.19,0.15,0.00,5.86,-125.00,3.23
-0.18,0.05,0.12,6.65,-124.02,-1.65
-0.19,-0.05,0.10,7.45,-130.43,-1.22
-0.19,-0.08,0.13,6.65,-143.98,0.37
-0.18,-0.05,0.25,4.46,-159.18,2.56
-0.22,0.01,0.43,0.37,-165.59,2.20
-0.23,0.01,0.58,4.58,-164.06,-1.77
-0.19,-0.03,0.70,11.54,-163.82,-1.83
-0.18,0.01,0.84,12.33,-162.35,-0.37
-0.17,0.08,1.00,11.54,-158.39,-5.92
-0.16,0.08,1.14,9.89,-145.81,-13.18
-0.13,0.01,1.22,10.80,-132.57,-18.86
-0.11,-0.09,1.21,10.31,-127.93,-17.15
-0.09,-0.13,1.27,10.74,-146.00,-11.05
-0.03,-0.09,1.47,15.44,-148.80,-5.62
-0.00,-0.05,1.57,15.14,-146.12,-7.51
-0.05,-0.02,1.73,13.67,-148.68,-4.21
-0.10,0.03,1.93,9.64,-130.92,-0.67
-0.12,0.04,1.99,6.96,-116.21,3.66
-0.11,0.05,2.05,-0.12,-102.91,8.30
-0.13,0.09,2.10,-3.17,-92.04,6.04
-0.17,0.10,2.16,-5.74,-79.90,5.25
-0.20,0.09,2.15,-7.93,-64.51,4.27
-0.24,0.10,2.09,-9.70,-51.82,2.56
-0.28,0.18,2.08,-12.45,-39.00,-4.76
-0.30,0.29,2.10,-12.94,-18.43,-30.03
-0.34,0.23,2.09,-10.13,6.77,-57.19
-0.39,0.11,2.03,-8.30,26.92,-63.48
-0.43,0.05,1.89,-1.71,37.05,-64.03
-0.48,-0.08,1.78,7.45,33.45,-46.45
-0.49,-0.02,1.77,9.58,26.92,-13.43
-0.48,0.18,1.83,9.64,25.82,-10.01
-0.49,0.20,1.87,8.12,32.47,-12.21
-0.49,0.21,1.88,9.09,36.87,-11.11
-0.49,0.29,1.90,-0.73,49.19,-21.06
-0.48,0.38,1.86,-10.31,60.06,-39.86
-0.44,0.28,1.81,-16.54,64.70,-54.32
-0.38,0.06,1.76,-19.78,73.24,-54.08
-0.32,-0.11,1.67,-19.29,78.31,-45.96
-0.27,-0.17,1.62,-17.70,82.70,-38.45
-0.24,-0.19,1.57,-14.83,89.05,-33.02
-0.22,-0.18,1.52,-12.76,95.40,-28.08
-0.21,-0.15,1.46,-8.06,100.59,-26.67
-0.20,-0.15,1.43,-6.96,106.93,-24.96
-0.20,-0.12,1.37,-6.10,114.01,-23.13
-0.20,-0.13,1.25,-2.26,115.54,-22.34
-0.20,-0.20,1.22,8.06,119.51,-22.34
-0.21,-0.24,1.16,18.01,122.44,-5.86
-0.24,-0.12,1.10,15.75,124.57,2.44
-0.22,-0.06,1.05,20.81,128.66,-3.72
-0.29,-0.02,0.96,46.39,126.53,-5.19
-0.33,-0.01,0.85,3.85,132.26,-13.98
-0.31,-0.05,0.79,-0.18,123.84,-7.45
-0.36,-0.00,0.76,-4.82,117.43,-8.36
-0.36,0.02,0.76,-4.94,109.56,-6.16
-0.36,0.08,0.79,-4.82,109.99,-8.42
-0.37,0.05,0.75,-5.98,112.55,-14.47
-0.38,0.02,0.68,-7.39,114.01,-15.63
-0.39,0.03,0.63,-6.29,114.62,-18.31
-0.42,0.03,0.57,-5.49,115.17,-19.10
-0.45,0.02,0.52,1.22,112.30,-17.33
-0.46,0.04,0.48,2.81,109.07,-14.47
-0.47,0.06,0.43,2.44,103.82,-14.40
-0.49,0.04,0.37,2.56,97.96,-11.54
-0.50,0.05,0.32,1.04,91.49,-10.13
-0.49,0.06,0.28,-4.39,86.30,-11.60
-0.48,0.04,0.25,-1.53,78.06,-8.42
-0.49,0.06,0.27,-0.85,71.53,-7.45
-0.49,0.09,0.30,-12.27,70.98,-12.15
-0.48,0.08,0.26,-14.04,68.18,-14.34
-0.49,0.05,0.20,-9.22,60.36,-12.76
-0.47,0.05,0.21,-10.25,53.28,-14.34
-0.46,0.01,0.19,-12.70,48.89,-14.89
-0.46,-0.02,0.14,-9.40,41.75,-10.25
-0.44,-0.01,0.10,-5.68,33.81,-8.48
-0.40,-0.00,0.09,-2.32,23.99,-6.29
-0.38,-0.04,0.04,-0.18,21.12,-7.75
-0.35,-0.03,0.00,6.65,12.39,-1.83
-0.30,-0.01,-0.04,13.12,7.39,-3.66
-0.26,-0.09,-0.12,14.16,-2.99,0.24
-0.23,-0.18,-0.18,16.72,-12.63,7.63
-0.21,-0.23,-0.23,17.70,-20.94,16.60
-0.20,-0.26,-0.26,19.96,-30.76,23.99
-0.19,-0.30,-0.27,21.67,-40.34,31.13
-0.19,-0.32,-0.27,24.17,-52.37,40.65
-0.23,-0.25,-0.22,28.20,-65.19,48.65
-0.27,-0.11,-0.13,29.97,-73.55,55.48
-0.31,0.03,-0.05,28.56,-82.70,54.20
-0.33,0.13,0.03,20.75,-91.06,52.19
-0.34,0.23,0.09,16.42,-97.96,47.30
-0.35,0.27,0.13,8.91,-105.90,39.49
-0.32,0.27,0.17,-0.49,-113.59,33.20
